country,state,city,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,AQI,AQI_Bucket,Temperature_C,Humidity_%,Wind_Speed_kmh
India,Haryana,Kannur,NO2,131.5,470.7,133.9,107,Unhealthy for Sensitive Groups,36,34.8,15.5
India,Meghalaya,Noida,PM2.5,5.8,433.7,29,41,Good,29.1,68.9,4.8
India,Jammu and Kashmir,Sawai Madhopur,SO2,83.6,271.9,186.2,198,Unhealthy,36.7,63.3,8.9
India,West Bengal,Bhiwandi,CO,70.8,357.7,152.4,166,Unhealthy,15.8,42.9,16.7
India,Rajasthan,Faridabad,SO2,124.6,362.6,174.3,180,Unhealthy,15.1,53.1,22
India,Tripura,Bagalkot,SO2,85.2,324.8,115,138,Unhealthy for Sensitive Groups,16.6,69.9,12.1
India,Chhattisgarh,Sikar,CO,7.5,272.1,217.4,281,Very Unhealthy,24,50.6,22.9
India,Tripura,Alwar,PM2.5,85.2,312.5,165.4,194,Unhealthy,26.8,58.1,15.2
India,Karnataka,Nellore,OZONE,23.7,327,197.4,178,Unhealthy,35.2,57.4,2.6
India,Sikkim,Karauli,NH3,41.7,358.2,245.8,274,Very Unhealthy,22.9,58.8,22.6
India,Karnataka,Mumbai,SO2,12.9,100.2,35.2,41,Good,26.8,61.5,10.6
India,Odisha,Banswara,SO2,54.3,318.1,117.6,106,Unhealthy for Sensitive Groups,37,90.9,20.7
India,Jammu and Kashmir,Machilipatnam,NH3,158.7,264.2,218.2,248,Very Unhealthy,35.8,84.5,1.9
India,Bihar,Amaravati,SO2,156.8,384,256.3,226,Very Unhealthy,34.6,39.7,17.3
India,Sikkim,Talcher,OZONE,14.8,264.1,64.9,54,Moderate,29.8,84.4,9.8
India,West Bengal,Bareilly,SO2,17.3,473.2,96.7,65,Moderate,30.4,57.4,2.7
India,Bihar,Kadapa,PM2.5,9.6,389,30.2,8,Good,38.2,35.7,21.5
India,Bihar,Dungarpur,NO2,12.3,162.4,125.5,114,Unhealthy for Sensitive Groups,31.4,93.7,2.1
India,Himachal Pradesh,Karwar,NO2,87.2,331.3,229.5,286,Very Unhealthy,24.2,46.3,2.2
India,Delhi,Barbil,NH3,114.6,392.7,237,277,Very Unhealthy,29.9,82.3,1.9
India,Sikkim,Cuddalore,NH3,120.8,419.1,235.6,272,Very Unhealthy,22.4,68,26.6
India,Karnataka,Tonk,NO2,84.7,446.6,258,207,Very Unhealthy,38.2,84.2,12.4
India,Meghalaya,Bhubaneswar,PM10,22.9,450.3,33,49,Good,29.3,94.8,9.6
India,Mizoram,Nellore,NO2,37.3,323.8,44.2,19,Good,33.8,79.6,6.9
India,Uttarakhand,Jaisalmer,NO2,100.2,443.8,251.3,285,Very Unhealthy,38.6,61.5,17.3
India,Telangana,Thrissur,NO2,1,273.2,110.2,134,Unhealthy for Sensitive Groups,27.9,35,4.4
India,Jharkhand,Muzaffarnagar,NO2,39,460.2,43.3,34,Good,25.5,82.6,5.6
India,Puducherry,Pimpri-Chinchwad,SO2,35.7,127.8,40.6,44,Good,37.3,48.3,23.2
India,Odisha,Nagpur,OZONE,136.6,270.4,147.3,102,Unhealthy for Sensitive Groups,21.2,42,22.8
India,Jharkhand,Barmer,NH3,94.9,178.7,96.3,100,Moderate,18.1,69.4,0.2
India,Puducherry,Bihar Sharif,SO2,53.7,363.9,254.1,214,Very Unhealthy,33.5,38.6,20.1
India,Karnataka,Chhapra,PM2.5,83.6,387.8,101.9,108,Unhealthy for Sensitive Groups,25,42.8,23.4
India,Sikkim,Aizawl,CO,123.9,359.5,138.2,108,Unhealthy for Sensitive Groups,20.3,31.3,18
India,Chhattisgarh,Gangtok,NO2,119.1,288.8,235.2,236,Very Unhealthy,19.1,67.7,25
India,Bihar,Kota,CO,24.3,304.5,132.9,138,Unhealthy for Sensitive Groups,21.8,74.7,14.9
India,Punjab,Khurja,OZONE,119.1,338.4,256.4,226,Very Unhealthy,30.9,94.9,8
India,Puducherry,Anantapur,SO2,21.1,118.8,43.7,15,Good,36.6,69,21.7
India,West Bengal,Barmer,OZONE,211.2,454.3,227.8,266,Very Unhealthy,30,85.7,20.3
India,Jharkhand,Jhalawar,OZONE,5.6,260.5,41,27,Good,28.7,31.8,10.9
India,Uttarakhand,Guntur,OZONE,3.4,420.9,21.9,37,Good,22.9,79.8,6.5
India,Haryana,Jhunjhunu,SO2,60.4,284.4,123.4,118,Unhealthy for Sensitive Groups,36.2,79.6,14.9
India,Tripura,Kanpur,PM2.5,33.5,387.7,256.1,254,Very Unhealthy,21.6,80.3,28.6
India,Tripura,Milupara,NH3,40.8,172.2,140.2,119,Unhealthy for Sensitive Groups,15.1,50.6,16
India,Kerala,Nagaur,OZONE,28.3,272.3,221.8,287,Very Unhealthy,34.6,65.1,24.4
India,Meghalaya,Ramanagara,OZONE,73,313.8,84.4,56,Moderate,31.5,80.5,5.8
India,Puducherry,Kunjemura,SO2,2.4,372,161,159,Unhealthy,38.5,80.7,26.2
India,Himachal Pradesh,Aizawl,CO,60.5,477.4,125.8,108,Unhealthy for Sensitive Groups,27.6,82.1,16.1
India,Jammu and Kashmir,Noida,PM10,6.6,292.1,9.7,7,Good,27.1,78,17.2
India,Tripura,Vijayawada,PM10,6.5,133.4,17.3,35,Good,22.4,34.6,19.2
India,Madhya Pradesh,Narnaul,PM10,133.9,301.5,208.9,250,Very Unhealthy,20.6,30.4,12.6
India,Tamil Nadu,Belapur,NO2,189.5,327.3,254.8,231,Very Unhealthy,21.9,95,4.6
India,Chhattisgarh,Patiala,PM2.5,7.2,254.5,9.9,24,Good,19,64.8,14.9
India,Delhi,Faridabad,PM10,0.8,356.3,11.5,21,Good,18,51.6,13.8
India,Arunachal Pradesh,Nashik,OZONE,66.6,115.9,78.9,91,Moderate,36.2,45.6,6.7
India,Kerala,Chikkaballapur,PM10,13.3,423.7,212.2,291,Very Unhealthy,26.6,76.8,11.7
India,Nagaland,Churu,NH3,30.1,117.1,33.7,9,Good,16.1,85.6,18.4
India,Uttarakhand,Beed,PM10,30.5,357.9,74.1,79,Moderate,18.3,93,21.3
India,Jharkhand,Purnia,SO2,74,296.8,89.4,72,Moderate,23.9,89,10.1
India,Rajasthan,Churu,PM2.5,56.3,364.8,140.2,118,Unhealthy for Sensitive Groups,22.1,93.3,1.6
India,Jharkhand,Katihar,NO2,204.5,279.9,240.8,298,Very Unhealthy,17.2,86.5,26.2
India,Bihar,Barmer,CO,22.6,459.4,82.6,53,Moderate,39.5,77.4,6.9
India,Jharkhand,Rajsamand,NO2,1.4,339.3,31.2,23,Good,31.4,40.4,29.6
India,Madhya Pradesh,Surat,OZONE,33.2,410.3,138.1,121,Unhealthy for Sensitive Groups,24.9,81.1,5.2
India,Meghalaya,Dharwad,CO,21.2,294.2,97,65,Moderate,36.5,31.1,8.6
India,Maharashtra,Jhunjhunu,NO2,172.6,365.9,207.7,279,Very Unhealthy,39.1,31.3,17.9
India,Jharkhand,Hyderabad,SO2,41.5,179.5,71.3,56,Moderate,16.1,71.5,15.5
India,Tripura,Agartala,OZONE,28.3,181.8,107,103,Unhealthy for Sensitive Groups,18.3,85.3,3.6
India,Himachal Pradesh,Ankleshwar,OZONE,34.7,329.3,44.7,26,Good,29.4,77.1,16.7
India,Rajasthan,Chhal,PM2.5,29.8,449,135.5,112,Unhealthy for Sensitive Groups,36,32.2,5.5
India,Telangana,Kolkata,NH3,8.3,406.6,18.2,25,Good,38.1,84.9,16.8
India,Telangana,Rourkela,CO,28.7,53.8,39,33,Good,34,30.3,6.7
India,West Bengal,Mangalore,NO2,25.5,231.9,78.2,73,Moderate,34.6,31.5,0.7
India,Sikkim,Brajrajnagar,PM2.5,163.8,478.9,259.1,234,Very Unhealthy,26.9,62.3,1.8
India,Arunachal Pradesh,Greater Noida,NO2,131.6,482.3,137.7,111,Unhealthy for Sensitive Groups,32.7,65.1,18.8
India,Karnataka,Sirohi,PM2.5,131.1,409.9,137.8,113,Unhealthy for Sensitive Groups,28.6,76.4,13.5
India,Uttar Pradesh,Jabalpur,NH3,40.2,431.7,197.8,168,Unhealthy,16.9,66.1,14.5
India,Kerala,Aizawl,NO2,158.2,308.4,252,275,Very Unhealthy,16.1,77.1,10.2
India,Jammu and Kashmir,Ajmer,PM2.5,200.2,389.9,241,225,Very Unhealthy,35,61.6,9.5
India,West Bengal,Eluru,SO2,16.9,180.5,36.4,29,Good,37,90.3,12.3
India,Punjab,Patna,NO2,41.2,320.8,97.2,62,Moderate,23.3,82.1,15.9
India,Gujarat,Indore,NH3,43.3,393,45.4,19,Good,34.5,50.3,27
India,Haryana,Amritsar,CO,29,255.9,155.8,151,Unhealthy,30.4,82,3.8
India,Haryana,Churu,OZONE,49.4,328.9,242.7,265,Very Unhealthy,36.6,39.4,23.3
India,Chhattisgarh,Varanasi,PM10,231.9,440.2,241.6,258,Very Unhealthy,37,62.3,18.2
India,Karnataka,Bharatpur,NO2,10.1,338.1,25.7,39,Good,36.9,30.7,11.2
India,Chandigarh,Kalaburagi,NH3,23.4,42,33,37,Good,16.5,51.1,13.3
India,Puducherry,Nagaur,SO2,248.6,301.5,262.9,246,Very Unhealthy,30.4,70.5,25.4
India,Tripura,Pune,NO2,26.7,398.8,28.9,6,Good,29.1,62.5,22.5
India,Himachal Pradesh,Thrissur,PM10,66.9,147.3,75.1,97,Moderate,37.5,62.2,18.1
India,Karnataka,Karwar,CO,55.9,313.6,84.6,88,Moderate,28.7,51.2,17.9
India,Telangana,Pithampur,PM10,68.6,271.4,190.3,200,Unhealthy,35.7,35,1.2
India,Maharashtra,Bhavnagar,OZONE,30.6,332.1,177.3,195,Unhealthy,32.4,68.5,7
India,Odisha,Panchgaon,NO2,42.9,250.5,169.2,158,Unhealthy,33.8,60.4,27.2
India,Delhi,Barbil,NH3,23.8,173.6,76,82,Moderate,37,35.7,6.7
India,Tripura,Panchgaon,NO2,124.9,303.8,126.5,146,Unhealthy for Sensitive Groups,25.4,59.5,7.8
India,Puducherry,Siliguri,SO2,25.3,299.6,251.5,238,Very Unhealthy,26.7,59.5,15.6
India,Gujarat,Gaya,NO2,57,342.1,250.6,235,Very Unhealthy,16.4,48.9,24.5
India,Puducherry,Khurja,CO,10.2,176.5,22.6,31,Good,37.9,85.2,10.5
India,Arunachal Pradesh,Ramanagara,OZONE,164.5,277.8,217.8,227,Very Unhealthy,25.1,60.4,2.8
India,Arunachal Pradesh,Sasaram,PM2.5,43.8,482.8,213.7,257,Very Unhealthy,20.1,73.1,12.6
India,Chandigarh,Thiruvananthapuram,PM2.5,157.6,398.3,168,192,Unhealthy,23.5,59.5,21.6
India,Assam,Kishanganj,PM2.5,65.7,372.8,256.3,300,Very Unhealthy,20.7,82.7,7.6
India,Punjab,Bareilly,CO,73.5,340,217.7,273,Very Unhealthy,23,55.1,11.7
India,Telangana,Palwal,PM10,1.2,457.5,49.3,20,Good,23.3,31.4,15.5
India,Assam,Madurai,CO,175.1,371.5,209.7,293,Very Unhealthy,24.8,50.3,24.7
India,Bihar,Damoh,SO2,221.1,336.1,221.1,212,Very Unhealthy,39.5,86.4,19.2
India,Himachal Pradesh,Bareilly,SO2,4.1,57.6,14.2,11,Good,20.7,80.7,21.9
India,Tripura,Gandhinagar,PM2.5,1.3,267.5,5.6,39,Good,36.8,52.9,20.8
India,Assam,Beed,SO2,155.5,373.3,182.5,190,Unhealthy,39.3,84,17.5
India,Madhya Pradesh,Ambala,NO2,162.6,466,184.6,179,Unhealthy,29.7,92.9,10
India,Uttarakhand,Ajmer,PM10,25,436.4,252.3,300,Very Unhealthy,16.9,48.8,26.5
India,Punjab,Amritsar,OZONE,54,225.4,141.3,129,Unhealthy for Sensitive Groups,29.1,61.8,14.1
India,Rajasthan,Sivasagar,PM2.5,6.8,360.4,120.9,114,Unhealthy for Sensitive Groups,33.3,57.9,10.1
India,West Bengal,Sangli,PM2.5,77.5,415,121.6,124,Unhealthy for Sensitive Groups,28.5,86.4,24.6
India,Andhra Pradesh,Bhilwara,SO2,4.9,117.5,89.7,77,Moderate,31.2,51.3,20.4
India,Sikkim,Boisar,OZONE,41.6,476.3,63.4,74,Moderate,34.3,32.6,11.6
India,Nagaland,Mahad,SO2,106.2,409.6,238.6,213,Very Unhealthy,23.5,45.6,29.2
India,Odisha,Alwar,PM2.5,23.4,304.1,31.9,12,Good,28.2,42,29.8
India,Uttar Pradesh,Cuddalore,NO2,120.2,428.7,234,292,Very Unhealthy,30.2,57.4,22.8
India,Maharashtra,Asansol,NO2,71.5,336.8,235.8,235,Very Unhealthy,24.4,31.4,27.9
India,Sikkim,Bhiwandi,SO2,61,211.1,89.8,99,Moderate,27.7,46.9,19.5
India,Telangana,Vrindavan,CO,1,441.9,200.9,490,Hazardous,23.5,78.9,10.7
India,Himachal Pradesh,Bihar Sharif,CO,177.1,416.9,205.3,241,Very Unhealthy,36.3,80,23.7
India,Bihar,Dewas,NO2,102.3,387.8,153.6,191,Unhealthy,15,92.6,15.1
India,Haryana,Samastipur,OZONE,5.3,102.9,10.7,47,Good,38.1,50,0.5
India,Chandigarh,Mandi Gobindgarh,PM2.5,2.7,345.8,221.9,295,Very Unhealthy,15.3,56.2,27.2
India,West Bengal,Chittoor,NO2,98.5,270.2,264.5,263,Very Unhealthy,19.5,48.3,9
India,Uttarakhand,Tirupati,PM2.5,11.5,282.2,13.3,35,Good,30.1,72.3,4.2
India,Haryana,Bihar Sharif,CO,31.4,206.3,51.5,55,Moderate,33.4,38.7,28.6
India,Andhra Pradesh,Solapur,NH3,5,410.9,8.1,21,Good,33.4,61,5.9
India,Sikkim,Nandesari,CO,186.3,208.8,189,164,Unhealthy,35.4,52.7,20.9
India,Uttarakhand,Nashik,NH3,39.8,473,45.9,46,Good,22.4,84.1,11.4
India,Kerala,Jaisalmer,PM2.5,58,211.7,68.3,70,Moderate,19.8,90.5,12
India,Maharashtra,Karwar,SO2,172.6,388.6,264.2,241,Very Unhealthy,33.3,73.8,10.4
India,Madhya Pradesh,Mathura,NH3,57.8,61.9,61.9,62,Moderate,31.1,71.6,18.3
India,Gujarat,Bareilly,CO,81.7,273.3,233.5,283,Very Unhealthy,27.3,48.2,21.3
India,Madhya Pradesh,Ludhiana,PM2.5,2,225.5,217.4,265,Very Unhealthy,22.7,81.8,6.8
India,Maharashtra,Vatva,SO2,1.7,395.8,176.2,188,Unhealthy,31.1,60,11.7
India,Haryana,Gwalior,SO2,4.9,72.2,55.5,93,Moderate,22.9,76.7,1.2
India,Gujarat,Aurangabad,OZONE,56.7,121.5,99.3,54,Moderate,17.2,86.9,3.3
India,Uttarakhand,Indore,NO2,134.2,477.4,156.4,159,Unhealthy,24.5,92,8.6
India,Maharashtra,Silchar,NO2,90.6,312.3,242.2,282,Very Unhealthy,23.8,79,6.3
India,Delhi,Ratlam,OZONE,129,475.7,142,124,Unhealthy for Sensitive Groups,20.7,64.2,3.6
India,Puducherry,Hingoli,OZONE,230.9,450.8,243.2,293,Very Unhealthy,23.4,78,12.8
India,Jharkhand,Jhunjhunu,OZONE,63.9,165.5,123.4,105,Unhealthy for Sensitive Groups,23.8,89.4,13
India,Puducherry,Indore,PM2.5,120.5,378.4,135.5,132,Unhealthy for Sensitive Groups,37.3,48.6,23.6
India,Himachal Pradesh,Hajipur,SO2,106.8,163.5,138.3,111,Unhealthy for Sensitive Groups,18.5,69.8,25
India,Uttarakhand,Bareilly,SO2,18.6,421.9,213,259,Very Unhealthy,35.5,31.1,25.9
India,Assam,Kota,NH3,25,364.1,199.5,156,Unhealthy,21.3,75.4,14.6
India,Arunachal Pradesh,Shivamogga,NH3,0.9,321.4,9.8,41,Good,29.3,55.8,18
India,Himachal Pradesh,Mathura,OZONE,24.9,125.1,72.7,100,Moderate,20.7,49.6,11.4
India,Punjab,Pithampur,PM2.5,48.6,252.3,64.4,75,Moderate,30,59.4,9
India,Uttarakhand,Khora,NH3,242.9,406.9,255.4,205,Very Unhealthy,22.2,38.6,1.3
India,Telangana,Thane,PM2.5,260.3,342.6,262.8,269,Very Unhealthy,30.3,74.8,6
India,Chandigarh,Khanna,NO2,1.3,465.1,4.5,3,Good,27.2,81,27.9
India,Odisha,Talcher,SO2,6.1,116.8,26.8,32,Good,29.2,52.9,27.9
India,Odisha,Kishanganj,NO2,19.4,217,115.6,103,Unhealthy for Sensitive Groups,18.4,85.3,11.8
India,Chhattisgarh,Buxar,PM10,35.3,135.6,40.6,12,Good,38.9,67.6,15
India,Haryana,Kadapa,CO,84.2,345.3,86.4,74,Moderate,36,50.5,22.3
India,Haryana,Motihari,NH3,36.8,237.2,177.6,180,Unhealthy,20.7,33.1,20.5
India,Meghalaya,Jabalpur,NH3,104.6,306.7,199.9,175,Unhealthy,20.3,93.4,4.3
India,West Bengal,Bagalkot,OZONE,78.3,192.6,190.4,169,Unhealthy,33.6,83.1,12.5
India,Odisha,Munger,NH3,38.7,372.2,205.9,229,Very Unhealthy,26,75.1,17.2
India,Mizoram,Modinagar,NO2,0.2,450.1,1.2,41,Good,21.5,92.1,6.8
India,Haryana,Durgapur,OZONE,78,380.8,193.3,187,Unhealthy,36.5,68.5,18.7
India,West Bengal,Modinagar,PM10,7.1,289,42.9,33,Good,28,94.3,4.1
India,Tripura,Pithampur,SO2,80.1,436.3,199.7,184,Unhealthy,32.3,45.4,26.9
India,Nagaland,Balasore,PM2.5,26.6,494.2,144,109,Unhealthy for Sensitive Groups,21.7,80.1,22.6
India,Tripura,Churu,PM10,54,450.3,65.8,72,Moderate,17.6,81.7,18.6
India,West Bengal,Cuddalore,SO2,92.7,403.2,258.6,242,Very Unhealthy,28.9,44,22.7
India,West Bengal,Patiala,NH3,69.8,212.8,130.6,114,Unhealthy for Sensitive Groups,16.9,82.7,15.3
India,Chhattisgarh,Thrissur,SO2,113.9,376.1,154.2,151,Unhealthy,36.8,41.1,23.3
India,Maharashtra,Badlapur,CO,171.2,355.2,243.8,288,Very Unhealthy,15.2,83.3,0.3
India,Jharkhand,Dausa,NH3,87.3,447.7,121.8,141,Unhealthy for Sensitive Groups,16.3,41.9,3.8
India,Delhi,Mangalore,SO2,146,410.9,190.4,193,Unhealthy,30.5,43,28.8
India,Jammu and Kashmir,Palwal,PM10,24,224.3,44.6,45,Good,27,40,27.1
India,Haryana,Pune,PM2.5,39,386.8,191.3,180,Unhealthy,21,64.9,15
India,Himachal Pradesh,Hingoli,SO2,1.1,490.1,35.4,44,Good,35.9,39.5,23.4
India,Madhya Pradesh,Greater Noida,CO,66.1,352.3,72.9,98,Moderate,34.4,33.9,14.9
India,Chandigarh,Aizawl,PM10,182.8,295.9,252.9,285,Very Unhealthy,33.3,31.2,24.9
India,Odisha,Gorakhpur,NO2,38,390,41.3,22,Good,38.5,53.5,25.7
India,Sikkim,Bhavnagar,CO,21.8,473.7,149.3,103,Unhealthy for Sensitive Groups,25.4,85.4,2
India,Himachal Pradesh,Hisar,PM2.5,124.3,378.3,132.3,108,Unhealthy for Sensitive Groups,29,75,9.1
India,Tamil Nadu,Dehradun,PM10,140.9,168,146.2,137,Unhealthy for Sensitive Groups,27.8,81.2,5.9
India,Tamil Nadu,Kurukshetra,OZONE,105.4,229.6,220,248,Very Unhealthy,36.7,52.6,23.9
India,Telangana,Mahad,PM10,78.4,272.6,134.7,136,Unhealthy for Sensitive Groups,34.9,82.4,23.6
India,Arunachal Pradesh,Ludhiana,PM10,0.5,432.8,0.8,39,Good,32.8,56.4,26.6
India,Himachal Pradesh,Mysuru,CO,130.9,356.5,132.1,118,Unhealthy for Sensitive Groups,29.3,81,19.2
India,Punjab,Mira-Bhayandar,NO2,2.2,448.4,35.3,20,Good,30.6,56.9,23.7
India,Odisha,Eluru,PM2.5,7.4,420.5,103.3,141,Unhealthy for Sensitive Groups,28.6,85.9,7.6
India,Puducherry,Akola,CO,221.7,318.3,263.9,252,Very Unhealthy,32,88.8,24.5
India,Jammu and Kashmir,Gwalior,NO2,136.3,276.6,147,102,Unhealthy for Sensitive Groups,18.5,65.1,21.3
India,Uttarakhand,Rohtak,SO2,15.9,380.5,93.2,72,Moderate,24.8,84.9,16.2
India,Tripura,Nagaon,PM2.5,118.4,378.8,135.1,141,Unhealthy for Sensitive Groups,32.7,58.9,7.4
India,Jammu and Kashmir,Jalgaon,NO2,67.1,381.1,84.6,91,Moderate,38,92.3,10.3
India,Delhi,Kolkata,PM2.5,7.3,84,15.9,23,Good,28.7,92.5,21.9
India,Rajasthan,Bihar Sharif,PM10,119.7,371.7,192.4,182,Unhealthy,33.8,58.6,1
India,Gujarat,Delhi,SO2,22,303.9,126.8,114,Unhealthy for Sensitive Groups,29.6,73.7,11.9
India,Mizoram,Durgapur,NO2,116.8,399.2,205.4,254,Very Unhealthy,38.1,31.1,2.8
India,Assam,Ramanagara,NO2,13.6,334.1,35.6,45,Good,18.1,62.1,17.6
India,Assam,Rourkela,PM2.5,19.4,470,173,163,Unhealthy,21.6,42.3,27
India,Rajasthan,Ramanagara,SO2,62,138,91.7,99,Moderate,23.3,56,26.5
India,Karnataka,Karnal,PM10,5.5,465.5,18,28,Good,22.3,30.1,25.6
India,Chandigarh,Fatehabad,NO2,47.8,379.1,51.5,62,Moderate,29.3,51.7,25.9
India,Rajasthan,Buxar,CO,79.8,256.8,198,181,Unhealthy,36.5,90.6,26.8
India,Mizoram,Ahmednagar,NO2,59,247.8,97.1,76,Moderate,25.9,65.2,6.4
India,Puducherry,Noida,SO2,7.6,126.9,10.3,28,Good,18,82.2,8.6
India,Kerala,Ulhasnagar,SO2,6,468.8,62.6,63,Moderate,28.4,58.6,27.2
India,Bihar,Keonjhar,PM10,56.5,462.1,186.1,189,Unhealthy,33.8,51.8,5.6
India,Haryana,Kishanganj,SO2,14.6,195.9,163.2,188,Unhealthy,29,80.2,20.6
India,Odisha,Bhopal,NO2,215.5,303.4,245.9,228,Very Unhealthy,25.1,59.4,12.1
India,Tamil Nadu,Bikaner,PM2.5,29,122.1,57.5,78,Moderate,37.4,72.5,7.9
India,Jammu and Kashmir,Surat,CO,5.4,275.5,7.2,41,Good,23.6,34.1,9.1
India,Uttar Pradesh,Sonipat,SO2,164.3,486.1,165.4,165,Unhealthy,36.1,64.4,8.3
India,Uttarakhand,Kunjemura,NO2,29.5,75.3,63.3,66,Moderate,16.6,41.2,29.1
India,Himachal Pradesh,Kolkata,OZONE,6.5,314.3,13.7,49,Good,34,87.8,15.7
India,Jammu and Kashmir,Rajgir,PM2.5,66.8,331.1,75.9,100,Moderate,24.4,44.1,24.9
India,Mizoram,Dehradun,NO2,29.8,431.7,57.4,89,Moderate,18.7,91.4,25.3
India,Uttarakhand,Rishikesh,NH3,100,246.6,118,146,Unhealthy for Sensitive Groups,26.6,46.5,15
India,Andhra Pradesh,Bathinda,CO,68.2,491.9,165.9,169,Unhealthy,28.6,30.1,4.5
India,Mizoram,Bhiwandi,CO,10.5,218.3,190.6,171,Unhealthy,17.4,93.5,22.3
India,Andhra Pradesh,Chamarajanagar,PM10,20.7,325.8,36.7,16,Good,24,85.9,6.1
India,Karnataka,Fatehabad,PM10,59.5,180.7,79.4,90,Moderate,21.2,55.5,29.8
India,Assam,Chikkaballapur,CO,27.4,413.6,119,123,Unhealthy for Sensitive Groups,37.3,79,15.8
India,Assam,Nagaon,CO,13,111.2,62,95,Moderate,15.3,70.6,10.1
India,Himachal Pradesh,Shivamogga,PM10,88.1,261.3,224,283,Very Unhealthy,38.9,73.7,2
India,Arunachal Pradesh,Puducherry,PM10,91.3,327.3,94.1,87,Moderate,34.1,73.4,19.2
India,Tamil Nadu,Muzaffarnagar,PM10,1.1,473.9,142.7,110,Unhealthy for Sensitive Groups,33.8,84.1,28.8
India,Bihar,Jind,SO2,119.7,361.9,243,209,Very Unhealthy,20.7,88.3,14.5
India,Meghalaya,Pratapgarh,PM2.5,1.3,488.9,7.1,31,Good,31.2,90.6,7.4
India,Tamil Nadu,Khora,SO2,0.2,128.8,0.3,13,Good,39.8,89.1,10.2
India,Arunachal Pradesh,Dharuhera,OZONE,5.6,333,8.5,16,Good,16.7,65.2,17.9
India,West Bengal,Rajsamand,NH3,93.4,444.7,211.6,215,Very Unhealthy,31.8,41,24.9
India,Puducherry,Jodhpur,NO2,196.2,326.4,226.8,232,Very Unhealthy,18.6,40.4,4.5
India,Nagaland,Ujjain,NO2,4,368.3,17,2,Good,32.4,84.9,29.9
India,Kerala,Begusarai,CO,2.2,332.6,37.4,38,Good,18.7,54.5,21
India,Andhra Pradesh,Rohtak,PM2.5,24.5,405.6,194.1,170,Unhealthy,30.6,31.4,22.6
India,Maharashtra,Navi Mumbai,CO,146.3,438.4,261.5,299,Very Unhealthy,17.9,82,23.1
India,West Bengal,Aizawl,PM10,65.1,190.1,87.1,92,Moderate,15.1,68.1,12
India,Jharkhand,Sagar,OZONE,54.1,136.8,119.4,134,Unhealthy for Sensitive Groups,15.8,68.4,19.6
India,Sikkim,Thane,NO2,107.1,464.5,218,242,Very Unhealthy,39.9,94.1,19.6
India,Sikkim,Koppal,OZONE,88.3,494.4,108.8,124,Unhealthy for Sensitive Groups,36.1,65.1,19.5
India,Madhya Pradesh,Patiala,OZONE,37.9,470.9,61.6,65,Moderate,34.9,32.2,9.7
India,Chandigarh,Thoothukudi,OZONE,20.3,460.5,188.3,171,Unhealthy,28.7,30.3,28.5
India,Assam,Barrackpore,OZONE,30.1,286.5,56.6,75,Moderate,30.1,85.3,23.5
India,Delhi,Hapur,PM10,90.3,297.2,98.6,98,Moderate,18.3,63.5,29.4
India,Tripura,Faridabad,NH3,199.6,384.5,247.9,241,Very Unhealthy,29.2,93.5,0.1
India,Delhi,Madurai,PM10,195.4,389.2,264.6,224,Very Unhealthy,16.1,40.4,11.8
India,Gujarat,Dehradun,SO2,61.4,491,258.7,276,Very Unhealthy,34.1,94.1,27.9
India,Andhra Pradesh,Amaravati,NH3,5.4,400.8,247.6,232,Very Unhealthy,27.4,85.8,2.5
India,Haryana,Mandi Gobindgarh,CO,20.7,302.9,151.5,166,Unhealthy,17.5,55,5.6
India,Rajasthan,Bhagalpur,NH3,2.4,405.5,31.8,16,Good,27.2,33.1,11.4
India,Assam,Gorakhpur,PM2.5,1.6,233.8,98.4,61,Moderate,23.1,88.3,13.8
India,Assam,Virar,OZONE,80.5,365.4,241.8,241,Very Unhealthy,17.5,70.4,10.8
India,Chhattisgarh,Ambernath,NO2,171.8,464.9,177.1,162,Unhealthy,38.1,51.1,25.3
India,Gujarat,Kanpur,OZONE,158.8,355.5,234.8,212,Very Unhealthy,37.3,60,24
India,Karnataka,Nagaur,NH3,16,377.9,133.5,110,Unhealthy for Sensitive Groups,18.7,35.5,23.6
India,Tripura,Barmer,NH3,16.4,400.3,18.7,31,Good,26.7,40.6,23.8
India,Uttarakhand,Patiala,PM2.5,189.7,337.6,245.2,229,Very Unhealthy,32,51.7,18.2
India,Arunachal Pradesh,Ahmedabad,NH3,21.3,429.1,56.4,90,Moderate,37.9,81.1,13.6
India,Telangana,Kalaburagi,OZONE,177.5,277.7,222.3,289,Very Unhealthy,18.4,94.9,22.6
India,Bihar,Bhagalpur,OZONE,69.7,148.6,97.5,70,Moderate,18.3,44.3,27.5
India,Assam,Kanpur,NO2,7.7,144.3,32.8,45,Good,31,78.9,5.4
India,Meghalaya,Madurai,CO,60.3,385.4,151.2,171,Unhealthy,38.5,71.2,14.3
India,Assam,Bagalkot,PM10,101.6,380.4,243.7,236,Very Unhealthy,36.5,62.7,23.5
India,Madhya Pradesh,Sawai Madhopur,OZONE,59.6,337.4,148.5,145,Unhealthy for Sensitive Groups,22.2,61.5,28.1
India,Puducherry,Patiala,CO,44.2,485.5,63.2,61,Moderate,16.1,57.9,23.3
India,Tripura,Bettiah,PM10,27.4,261.9,29.9,24,Good,32.4,78.1,3.1
